SELLDATE,SELLMONTH,SELLYEAR,ADDRESS,CITY,STATE,ZIP, PRICE ,BEDS,BATHS,LOCATION,SQFT,LOTSIZE,YARDSPACE,YEARBUILT,SELLAGE,PRICE/SQFT,HOA/MONTH,MLS#,LATITUDE,LONGITUDE
20-Oct-21,Oct-21,2021,11909 Fairbanks Ct,Frisco,TX,75036,"$440,000.00 ",4,2.5,The Shores At Hidden Cove Phas,2143,7100,4957,2016,5,$205.32 ,33,14673136,33.1426274,-96.9269858
20-May-22,May-22,2022,4705 Hidden Pond Dr,Frisco,TX,75036,"$385,000.00 ",3,2,Hidden Cove Ph Three C,1716,5750,4034,2011,11,$224.36 ,51,20036484,33.144795,-96.91811
1-Jun-21,Jun-21,2021,11505 Aquilla Dr,Frisco,TX,75036,"$329,900.00 ",4,2,The Shores At Hidden Cove Phas,1852,5489,3637,2016,5,$178.13 ,53,14567656,33.1384858,-96.9328071
29-Jul-21,Jul-21,2021,5005 Mcclellan Dr,Frisco,TX,75036,"$349,900.00 ",3,2,The Shores At Hidden Cove Phas,1874,6186,4312,2015,6,$186.71 ,53,14605075,33.1395164,-96.933189
11-Jun-21,Jun-21,2021,4521 Bayport Dr,Frisco,TX,75036,"$365,000.00 ",3,2,Rivendale Pointe,1885,5750,3865,2017,4,$193.63 ,40,14570844,33.1515233,-96.9263538
30-Nov-21,Nov-21,2021,12309 Sailboat Way,Frisco,TX,75036,"$450,000.00 ",4,3.5,Hidden Cove Ph One,2701,6273,3572,2012,9,$166.60 ,43,14701733,33.143094,-96.9213956
26-Jan-22,Jan-22,2022,12505 Fair Ln,Frisco,TX,75036,"$460,000.00 ",4,3.5,Hidden Cove Ph Three C,2627,6708,4081,2010,12,$175.10 ,43,14725123,33.1452226,-96.919376
25-Feb-22,Feb-22,2022,3065 Catamaran Ct,Frisco,TX,75036,"$455,000.00 ",2,2,Frisco Lakes By Del Webb Village,1842,6186,4344,2016,6,$247.01 ,140,14749781,33.137896,-96.920147
11-Mar-22,Mar-22,2022,11912 N Clearpoint Ct,Frisco,TX,75034,"$379,900.00 ",3,2,The Shores at Hidden Cove,1706,5532,3826,2017,5,$222.68 ,64,14750382,33.1406444,-96.9268846
13-Sep-21,Sep-21,2021,6721 Trout Ln,Frisco,TX,75036,"$350,000.00 ",2,2,Frisco Lakes By Del Webb Villa,1416,5401,3985,2017,4,$247.18 ,135,14656448,33.1351327,-96.9214795
20-Jul-21,Jul-21,2021,5108 Mcclellan Dr,Frisco,TX,75036,"$450,000.00 ",4,3,The Shores At Hidden Cove Phas,3429,6011,2582,2015,6,$131.23 ,44,14601264,33.1385905,-96.9337074
31-May-22,May-22,2022,12809 Skeeter Dr,Frisco,TX,75036,"$385,000.00 ",4,2,Hidden Cove Ph One,1768,5706,3938,2006,16,$217.76 ,51,20048260,33.142452,-96.914339
7-Mar-22,Mar-22,2022,12105 Wind Surf Dr,Frisco,TX,75036,"$429,900.00 ",3,2,The Shores At Hidden Cove Phas,1874,5750,3876,2017,5,$229.40 ,64,14752757,33.1383201,-96.9255527
29-Dec-22,Dec-22,2022,5012 Pacific Way Dr,Frisco,TX,75036,"$350,000.00 ",3,2,Hidden Cove Ph One,1612,5009,3397,2009,13,$217.12 ,43,20216251,33.142395,-96.917781
8-Jun-22,Jun-22,2022,12024 Clearpoint Ct,Frisco,TX,75036,"$549,999.00 ",4,2,The Shores At Hidden Cove Phas,2018,12371,10353,2016,6,$272.55 ,64,20047726,33.1407005,-96.9252011
30-Mar-21,Mar-21,2021,7357 Rustling Oaks Rd,Frisco,TX,75036,"$382,500.00 ",2,2,Frisco Lakes By Del Webb Villa,1722,7362,5640,2015,6,$222.13 ,135,14523790,33.139878,-96.918032
21-Jun-21,Jun-21,2021,2680 Honeybee Ln,Frisco,TX,75036,"$335,000.00 ",2,2,Frisco Lakes By Del Webb Villa,1549,7623,6074,2013,8,$216.27 ,135,14580674,33.140645,-96.91691
19-Jul-21,Jul-21,2021,12724 Seagull Way,Frisco,TX,75036,"$335,000.00 ",4,2,Hidden Cove Ph Two A,1977,5053,3076,2010,11,$169.45 ,43,14602883,33.1434449,-96.9151839
25-Apr-22,Apr-22,2022,4616 Lake Cove Way,Frisco,TX,75036,"$499,000.00 ",4,3,The Shores At Hidden Cove Phas,2423,6578,4155,2017,5,$205.94 ,64,20014398,33.1427542,-96.9298721
19-Jul-21,Jul-21,2021,11517 Aquilla Dr,Frisco,TX,75036,"$375,000.00 ",4,2.5,The Shores At Hidden Cove Phas,2372,5489,3117,2016,5,$158.09 ,53,14595768,33.1388791,-96.9328121
16-Feb-23,Feb-23,2023,2465 Honeybee Ln,Frisco,TX,75036,"$424,990.00 ",2,2,Frisco Lakes By Del Webb Villa,1532,4966,3434,2013,10,$277.41 ,140,20125508,33.1401904,-96.9142471
10-Mar-22,Mar-22,2022,2948 Rolling River Rd,Frisco,TX,75036,"$429,000.00 ",2,2,Frisco Lakes By Del Webb Villa,1731,6360,4629,2015,7,$247.83 ,140,14748721,33.139108,-96.918956
6-May-22,May-22,2022,12605 Joplin Dr,Frisco,TX,75036,"$359,900.00 ",3,2,Hidden Cove Ph Two B,1453,5489,4036,2010,12,$247.69 ,42,20032408,33.1445605,-96.9171273
9-Mar-21,Mar-21,2021,5108 Boardwalk Dr,Frisco,TX,75036,"$369,900.00 ",4,3.5,The Shores At Hidden Cove Phas,2701,5793,3092,2014,7,$136.95 ,53,14512734,33.138771,-96.931005
30-Jun-22,Jun-22,2022,12513 Sunrise Dr,Frisco,TX,75036,"$385,000.00 ",4,2,Hidden Cove Ph Three A,1810,6534,4724,2008,14,$212.71 ,51,20059580,33.143554,-96.91889
10-Jun-21,Jun-21,2021,4700 Pacific Way Dr,Frisco,TX,75036,"$325,000.00 ",4,2.5,Hidden Cove Ph Two C,2576,5489,2913,2012,9,$126.16 ,43,14573608,33.144986,-96.917734
28-Jun-22,Jun-22,2022,2946 Catamaran Ct,Frisco,TX,75036,"$500,000.00 ",2,2,Frisco Lakes By Del Webb Villa,1836,6055,4219,2015,7,$272.33 ,140,20060305,33.138356,-96.919212
13-Oct-21,Oct-21,2021,6818 Honeybee Ln,Frisco,TX,75036,"$549,000.00 ",3,2,Frisco Lakes By Del Webb Villa,2317,9627,7310,2016,5,$236.94 ,135,14660695,33.1359324,-96.9190309
30-Apr-21,Apr-21,2021,6697 Lone Cedar Rd,Frisco,TX,75036,"$589,000.00 ",3,3,Frisco Lakes By Del Webb Villa,2754,7971,5217,2015,6,$213.87 ,135,14553868,33.1350027,-96.9163434
28-Jul-21,Jul-21,2021,3125 Oyster Bay Dr,Frisco,TX,75036,"$330,000.00 ",2,2,Frisco Lakes By Del Webb Villa,1499,5053,3554,2015,6,$220.15 ,135,14605956,33.1402784,-96.9205361
29-Apr-22,Apr-22,2022,4525 Bayport Dr,Frisco,TX,75036,"$550,000.00 ",4,3,Rivendale Pointe,2920,5750,2830,2018,4,$188.36 ,40,20018540,33.1514085,-96.9264094
17-Mar-21,Mar-21,2021,12612 Seagull Way,Frisco,TX,75036,"$285,000.00 ",3,2,Hidden Cove Ph Two A,1606,5097,3491,2009,12,$177.46 ,43,14519756,33.143432,-96.91681
