SOLD_MONTH,PROPERTYTYPE,ADDRESS,CITY,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUAREFEET,LOTSIZE,YEARBUILT,Price_per_sqrt,HOA_MONTH,MLS,LATITUDE,LONGITUDE
9/1/2022,Single Family Residential,7616 Gulf Breeze Ln,Frisco,75036,459900,2,2,Frisco Lakes By Del Webb Villa,1723,8059,2015,267,140,20127185,33.1423264,-96.9131781
4/1/2021,Single Family Residential,1717 Marina Point Ct,Frisco,75036,675000,2,2.5,Frisco Lakes By Del,2586,7667,2019,261,135,14543560,33.1494398,-96.9067012
7/1/2022,Single Family Residential,2207 Feathering Dr,Frisco,75036,449000,2,2,Frisco Lakes By Del Webb Villa,1581,6839,2015,284,135,20080185,33.143056,-96.911645
5/1/2021,Single Family Residential,8757 Shadow Bay Ln,Frisco,75036,485000,2,2,Frisco Lakes By Del,2197,6055,2019,221,135,14541408,33.1514625,-96.9085257
11/1/2021,Single Family Residential,7505 Gulf Breeze Ln,Frisco,75036,489000,3,2,Frisco Lakes By Del Webb Villa,1682,8799,2016,291,135,14672990,33.1417278,-96.9137231
4/1/2022,Single Family Residential,7944 Cool River Dr,Frisco,75036,341000,2,2,Frisco Lakes By Del Webb Villa,1308,6055,2016,261,135,14766224,33.1448377,-96.9081883
10/1/2022,Single Family Residential,7838 Gulf Walk Rd,Frisco,75036,465000,2,2,Frisco Lakes By Del Webb Villa,1594,5576,2015,292,140,20148271,33.144098,-96.911509
12/1/2022,Single Family Residential,1465 Hilltown Dr,Little Elm,75036,549990,4,2.5,King's Court,2139,5663,2022,257,79,20161897,33.1537161,-96.8969162
9/1/2021,Single Family Residential,8171 Cherry Springs Ct,Frisco,75036,650000,4,3.5,Stonewater Crossing Ph One,3539,9845,2011,184,68,14624255,33.146728,-96.894885
12/1/2022,Single Family Residential,2054 Vista Creek Dr,Frisco,75036,760000,2,2.5,Frisco Lakes By Del,2599,8233,2019,292,140,20194562,33.1474224,-96.909971
12/1/2022,Single Family Residential,1461 Four Corner Ln,Little Elm,75036,559990,4,2.5,King's Court,2139,6316,2022,262,79,20161847,33.1533501,-96.8954949
6/1/2021,Single Family Residential,1368 Troon Dr,Frisco,75036,310000,2,2,Frisco Lakes By Del Webb Villa,1533,4966,2010,202,135,14569742,33.1456795,-96.9039555
6/1/2022,Single Family Residential,1746 Bentwater Ln,Frisco,75036,625000,3,2,Frisco Lakes By Del,2317,6621,2019,270,140,20025554,33.1522142,-96.9071204
5/1/2021,Single Family Residential,7953 Reservoir Dr,Frisco,75036,399500,2,2,Frisco Lakes By Del Webb Villa,1840,6055,2018,217,135,14525366,33.145568,-96.9099081
12/1/2022,Single Family Residential,2253 Peters Colony Dr,Little Elm,75036,629990,4,3.5,King's Court,2645,5968,2022,238,133,20161928,33.1540945,-96.8972052
9/1/2022,Single Family Residential,759 Dry Canyon Dr,Frisco,75036,875000,5,4.5,Stonewater Crossing Ph 2,3841,9888,2012,228,73,20124274,33.1491044,-96.8969766
7/1/2021,Single Family Residential,2108 Marsh Point Dr,Frisco,75036,349900,2,2,Frisco Lakes By Del,1675,4966,2018,209,135,14575243,33.1542666,-96.9107046
12/1/2022,Single Family Residential,1405 Four Corner Ln,Little Elm,75036,649990,4,3.5,King's Court,2645,4574,2022,246,133,20081159,33.1518146,-96.8955155
12/1/2021,Single Family Residential,8369 Lewis Canyon Dr,Frisco,75036,748000,5,4,Stonewater Crossing Ph One,3954,8886,2009,189,71,14666133,33.148198,-96.897567
10/1/2022,Single Family Residential,1659 Port Royal Ln,Frisco,75036,599900,3,2,Frisco Lakes By Del,2308,6098,2019,260,140,20130840,33.1501671,-96.9061982
8/1/2022,Single Family Residential,548 S Dry Cyn SW,Frisco,75036,699000,4,3,Stonewater Crossing PH2,3043,8494,2014,230,74,20060648,33.1496,-96.894783
9/1/2021,Single Family Residential,8330 Flintrock Dr,Frisco,75036,699900,4,3.5,Stonewater Crossing Ph One,3621,8407,2011,193,71,14606195,33.147881,-96.893299
11/1/2022,Single Family Residential,8963 Oyster Lndg,Frisco,75036,425000,2,2,Frisco Lakes By Del Webb Villa,1556,5009,2019,273,140,20148819,33.1537193,-96.9080235
9/1/2022,Single Family Residential,2229 Preston Bend St,Little Elm,75036,670728,3,2.5,King's Court,2409,4617,2022,278,79,20072040,33.152266,-96.8963269
10/1/2022,Single Family Residential,1793 Plantation Crest Dr,Frisco,75036,499000,2,2,Frisco Lakes By Del,1840,6055,2019,271,150,20131939,33.1509809,-96.9072881
12/1/2022,Single Family Residential,1456 Kit King Dr,Little Elm,75036,724990,4,3.5,King's Court,2645,4617,2021,274,79,20081147,33.1535003,-96.897634
4/1/2022,Single Family Residential,1432 Four Corner Ln,Little Elm,75036,754517,4,3.5,King's Court,2684,5053,2021,281,79,14712229,33.1525733,-96.895909
12/1/2022,Single Family Residential,2209 Preston Bend St,Little Elm,75036,679990,4,3,King's Court,2386,4617,2022,285,79,20026532,33.152207,-96.897013
4/1/2022,Single Family Residential,1436 Hilltown Dr,Little Elm,75036,699989,3,2.5,King's Court,2320,4443,2021,302,79,14712168,33.1529298,-96.8963951
12/1/2022,Single Family Residential,2233 Peters Colony Dr,Little Elm,75036,640890,4,3,King's Court,2384,4617,2022,269,79,20026606,33.1539607,-96.8965747
12/1/2022,Single Family Residential,1448 Four Corner Ln,Little Elm,75036,659990,4,3.5,King's Court,2645,5009,2022,250,133,20101645,33.1530714,-96.8959916
11/1/2022,Single Family Residential,2213 Little Elm Creek Dr,Little Elm,75036,579990,4,4.5,King's Court,2146,6316,2022,270,79,20051078,33.1530426,-96.8968248
3/1/2021,Single Family Residential,8471 Amethyst Ln,Frisco,75036,444990,4,3.5,Villages of Creekwood,3001,5793,2020,148,54,14387965,33.1496582,-96.9027609
11/1/2021,Single Family Residential,8801 Beartooth Dr,Frisco,75036,535000,4,3.5,Waterford Falls,2743,11718,2000,195,40,14702649,33.1516824,-96.8768403
2/1/2022,Single Family Residential,1827 Bridle Blvd,Frisco,75036,1295000,5,5.5,Phillips Creek Ranch Ph 1,4486,10716,2013,289,192,14730689,33.1387596,-96.8754224
4/1/2021,Single Family Residential,1692 Dowelling Ct,Frisco,75036,379900,4,2.5,Waterford Falls,2172,8451,2000,175,41,14540920,33.1508334,-96.8767775
3/1/2022,Single Family Residential,6963 Washakie Rd,Frisco,75036,1075000,4,4.5,Phillips Creek Ranch Ph 1,4548,11718,2014,236,205,14758384,33.136544,-96.875136
10/1/2022,Single Family Residential,8620 Barlow Dr,Frisco,75036,625000,4,3,Oakmont At Frisco,2711,7884,2015,231,54,20162414,33.150067,-96.885586
6/1/2021,Single Family Residential,7590 Big Buckle Dr,Frisco,75036,849900,5,4.5,Phillips Creek Ranch Riverton,4409,9365,2019,193,182,14568058,33.1419675,-96.8694872
6/1/2021,Single Family Residential,1330 Corral Dust Dr,Frisco,75036,949900,4,3.5,Phillips Creek Ranch Waterton,3922,9104,2016,242,182,14565204,33.1433866,-96.8802134
7/1/2021,Single Family Residential,2520 Berkley Ln,Frisco,75036,550000,4,3,Wynngate,3593,10716,2006,153,46,14573497,33.1427041,-96.8684189
5/1/2022,Single Family Residential,7070 Coulter Lake Rd,Frisco,75036,1099999,5,4.5,Phillips Creek Ranch Riverton,4001,8059,2018,275,182,20023884,33.1380055,-96.8767146
4/1/2022,Single Family Residential,6852 Washakie Rd,Frisco,75036,1550000,5,5.5,Phillips Creek Ranch,4670,12153,2016,332,195,20009050,33.1357996,-96.8735093
8/1/2022,Single Family Residential,769 Sweet Iron Rd,Frisco,75036,599900,3,2,Phillips Creek Ranch Ph 2,2181,6447,2013,275,185,20093195,33.144863,-96.885663
2/1/2022,Single Family Residential,8274 Sylvan Dale Rd,Frisco,75036,699900,4,3.5,Phillips Creek Ranch,2870,8146,2015,244,182,14736446,33.1473031,-96.8856819
1/1/2022,Single Family Residential,2218 Chaffee Rd,Frisco,75036,929000,5,4.5,Phillips Creek Ranch Riverton,4240,8233,2020,219,182,14723702,33.1381581,-96.8712037
4/1/2022,Single Family Residential,8248 Beartooth Dr,Frisco,75036,575000,4,3.5,Westfalls Village Ph 4,3001,7928,1999,192,54,20004077,33.1468553,-96.8763794
4/1/2021,Single Family Residential,8833 Beartooth Dr,Frisco,75036,369950,3,2,Waterford Falls,2382,8407,2000,155,41,14517389,33.1519884,-96.8768403
3/1/2021,Single Family Residential,1924 Idlewild Dr,Frisco,75036,550000,4,3.5,Westfalls Village Ph 3,3812,8015,2003,144,50,14514481,33.1484136,-96.8742845
7/1/2021,Single Family Residential,1364 Rolling Thunder Rd,Frisco,75036,650000,4,4.5,Phillips Creek Ranch,3657,7275,2015,178,175,14585341,33.1459448,-96.879809
4/1/2022,Single Family Residential,8350 Robertson,Frisco,75036,545000,4,3.5,Heritage Village Ph 1,2831,6795,2002,193,50,20020694,33.1478804,-96.8669742
4/1/2022,Single Family Residential,2290 Flat Creek Rd,Frisco,75036,985000,5,4.5,Phillips Creek Ranch Ph 3,3765,9670,2017,262,182,20015295,33.1407864,-96.8722734
8/1/2021,Single Family Residential,2250 Lead Plumb Dr,Frisco,75036,783424,5,4.5,Phillips Creek Ranch Riverton,4100,8233,2021,191,182,14493415,33.1399194,-96.8701576
4/1/2022,Single Family Residential,1097 Bonneville Rd,Frisco,75036,975000,5,4,Phillips Creek Ranch Waterton,3976,8886,2016,245,192,20003013,33.1443431,-96.8822876
7/1/2021,Single Family Residential,2194 Angel Falls Dr,Frisco,75036,499950,5,4,Heritage Village Ph 2,3233,8538,2005,155,45,14602907,33.1463387,-96.8722734
9/1/2021,Single Family Residential,8620 Beartooth Dr,Frisco,75036,400000,3,2,Waterford Falls Ph Two B,2155,7405,2004,186,43,14637981,33.1500807,-96.8763506
6/1/2021,Single Family Residential,1023 Heathrow Dr,Frisco,75036,450000,4,3,Windsor Place Ph 1,3234,7579,2001,139,18,14587889,33.1516597,-96.8844703
10/1/2021,Single Family Residential,1654 Castle Pines Dr,Frisco,75036,389900,4,2,Waterford Falls,2201,,2000,177,41,14668580,33.1527637,-96.8770498
6/1/2022,Single Family Residential,809 Bonneville Rd,Frisco,75036,850000,4,4.5,Phillips Creek Ranch Ph 2,3483,7275,2014,244,185,20071425,33.145559,-96.885114
3/1/2022,Single Family Residential,8303 Pitkin Rd,Frisco,75036,700000,4,3.5,Phillips Creek Ranch Ph 2,3080,8059,2013,227,198,14760223,33.1477554,-96.8881754
5/1/2021,Single Family Residential,715 Sweet Iron Rd,Frisco,75036,550000,4,3,Phillips Creek Ranch,3155,8625,2013,174,175,14554124,33.144958,-96.88623
5/1/2022,Single Family Residential,8465 Turnberry Dr,Frisco,75036,490000,3,2,Waterford Falls Ph Two A,2212,7405,2001,222,41,20037654,33.1489861,-96.8814979
3/1/2022,Single Family Residential,2710 Sharlis Dr,Frisco,75036,980000,5,4.5,Pearson Farms Ph 2,4174,10324,2009,235,60,14763707,33.1401181,-96.8665546
7/1/2021,Single Family Residential,2265 Crystal Falls Dr,Frisco,75036,550000,4,3.5,Westfalls Village Ph 2,3930,9583,2000,140,50,14606677,33.1490885,-96.871641
7/1/2022,Single Family Residential,7370 Sevier Wells Rd,Frisco,75036,1149900,5,5,Phillips Creek Ranch Ph 3,4157,9583,2014,277,192,20075062,33.1401259,-96.8727552
7/1/2021,Single Family Residential,8680 Shady Shore Dr,Frisco,75036,500000,4,4,Westfalls Village Ph 2,4586,10454,2000,109,50,14614047,33.1505766,-96.8735093
10/1/2021,Single Family Residential,8417 Robertson Dr,Frisco,75036,425000,4,2.5,Heritage Village Ph 1,2662,6273,2002,160,50,14655693,33.148337,-96.8677486
5/1/2022,Single Family Residential,8514 Plymouth Ln,Frisco,75036,650000,4,3.5,Windsor Place Ph 2,2911,7362,2004,223,18,20034357,33.1494125,-96.8836485
6/1/2022,Single Family Residential,8559 Plymouth Ln,Frisco,75036,650000,4,3.5,Windsor Place Ph 2,2998,8276,2004,217,18,20040541,33.1497886,-96.8842152
7/1/2021,Single Family Residential,7933 Bishop Dr,Frisco,75036,539900,4,3.5,Heritage Village Ph 2,3384,9365,2005,160,50,14610222,33.1442237,-96.8726467
12/1/2021,Single Family Residential,1183 Heathrow Dr,Frisco,75034,545000,4,3.5,Windsor Place Phase 1,3570,8625,2002,153,18,14703663,33.1512043,-96.8823295
3/1/2022,Single Family Residential,1695 Granite Rapids Dr,Frisco,75036,700000,5,2.5,Westfalls Village Ph 5,2976,8451,2001,235,54,14752816,33.145143,-96.876859
5/1/2021,Single Family Residential,836 Gaited Trl,Frisco,75036,550000,4,3.5,Phillips Creek Ranch Ph 2,3232,6142,2013,170,175,14559091,33.147972,-96.884776
5/1/2021,Single Family Residential,2298 Crystal Falls Dr,Frisco,75036,475000,4,3,Westfalls Village Ph 2,2863,13809,2000,166,50,14555310,33.1497351,-96.8713307
6/1/2021,Single Family Residential,8326 Hamilton Ln,Frisco,75036,587500,4,4.5,Westfalls Village Ph 3,3793,8756,2005,155,50,14571074,33.1473171,-96.874369
12/1/2021,Single Family Residential,2702 Sparks Dr,Frisco,75036,470000,5,4,Heritage Village Ph 2,3319,8930,2005,142,50,14695841,33.151238,-96.867997
5/1/2022,Single Family Residential,2664 Clearfield Ln,Frisco,75036,850000,5,5,Wynngate,4493,8407,2006,189,50,20025998,33.141898,-96.867023
3/1/2021,Single Family Residential,662 Pendle Forest Dr,Frisco,75036,375000,3,3,Oakmont At Frisco,1944,4095,2015,193,54,14515162,33.152199,-96.8864781
7/1/2022,Single Family Residential,8303 Shady Shore Dr,Frisco,75036,775000,4,4,Westfalls Village Ph 3,3385,9888,2004,229,54,20091120,33.1471436,-96.8739283
6/1/2022,Single Family Residential,2099 Chisholm Trl,Frisco,75033,695000,4,3.5,The Trails Ph 1 Sec B,3747,11805,1999,185,58,20036946,33.1538901,-96.8724828
6/1/2022,Single Family Residential,8034 Dabney Ct,Frisco,75036,659000,4,3.5,Heritage Village Ph 1,3559,10803,2004,185,50,20071599,33.1451757,-96.866806
1/1/2022,Single Family Residential,511 Kimblewick Dr,Frisco,75036,419000,3,2,Oakmont At Frisco,1637,6273,2016,256,54,14730235,33.149915,-96.888167
5/1/2022,Single Family Residential,2878 Sparks Dr,Frisco,75036,525000,3,2.5,Heritage Village Ph 2,2893,6055,2005,181,50,20032101,33.1511727,-96.8659603
9/1/2021,Single Family Residential,2594 Clearfield,Frisco,75036,574999,4,4,Wynngate,3681,8364,2007,156,42,14651250,33.1418756,-96.8677471
5/1/2022,Single Family Residential,2339 Campfire Ln,Frisco,75033,440000,3,2,The Trails Ph 1 Sec A,1881,5489,1999,234,58,20029939,33.1537252,-96.8708121
9/1/2021,Single Family Residential,8786 Kennsington St,Frisco,75036,525000,4,3.5,Windsor Place Ph 1,3156,7405,2002,166,18,14652052,33.1512581,-96.8818182
6/1/2022,Single Family Residential,1308 Rolling Thunder Rd,Frisco,75036,599900,3,2,Phillips Creek Ranch,2181,6665,2015,275,15,20042393,33.146087,-96.880567
5/1/2022,Single Family Residential,8301 Hamilton Ln,Frisco,75036,849000,4,4.5,Westfalls Village Ph 3,4060,8407,2003,209,54,20020108,33.147124,-96.874913
8/1/2021,Single Family Residential,1632 Knoll Wood Ct,Frisco,75036,430000,4,2,Waterford Falls Ph Two B,2155,8494,2003,200,41,14617394,33.1499863,-96.8778669
10/1/2021,Single Family Residential,8415 Firewheel Ln,Frisco,75036,430000,3,2,Waterford Falls Ph Two A,2212,8015,2001,194,41,14688675,33.1483899,-96.8796134
11/1/2022,Single Family Residential,2338 Chaffee Rd,Frisco,75036,939000,5,4.5,Phillips Creek Ranch Riverton,3771,8233,2019,249,192,20200375,33.1381706,-96.8701576
5/1/2022,Single Family Residential,8419 Shakespeare Ln,Frisco,75036,450000,3,2,Windsor Place Ph 2,1994,7100,2004,226,18,20043315,33.1486414,-96.8852656
6/1/2022,Single Family Residential,2385 Packing Iron Dr,Frisco,75036,1075000,5,4,Phillips Creek Ranch Riverton,3780,9496,2017,284,192,20068217,33.1367853,-96.8699062
10/1/2022,Single Family Residential,8692 Barlow Dr,Frisco,75036,550000,3,3,Oakmont At Frisco,1944,4487,2016,283,54,20106781,33.150759,-96.88564
5/1/2021,Single Family Residential,2434 Campfire Ln,Frisco,75033,429000,4,3.5,The Trails Ph 1 Sec C,2622,5532,1999,164,58,14565071,33.1541386,-96.8696618
4/1/2022,Single Family Residential,8197 Otis Dr,Frisco,75036,800000,4,3.5,Phillips Creek Ranch Ph 2,3216,7187,2015,249,185,20006773,33.146659,-96.884244
10/1/2022,Single Family Residential,2485 Loch Haven Ct,Frisco,75036,465000,4,2,Westfalls Village Ph 1,2150,6708,2001,216,50,20156013,33.1523458,-96.8696323
8/1/2021,Single Family Residential,8400 Beartooth Dr,Frisco,75036,425000,4,3,Waterford Falls Ph Two B,2757,7884,2004,154,39,14620155,33.1481736,-96.8763608
8/1/2022,Single Family Residential,2781 Autumn Ln,Frisco,75036,1200000,5,5.5,Wynngate,5558,10585,2006,216,46,20089617,33.143115,-96.865741
5/1/2021,Single Family Residential,7242 Nichols Trl,Frisco,75036,800000,4,3,Phillips Creek Ranch Ph 1,4207,9496,2013,190,182,14539045,33.1391198,-96.8747454
5/1/2021,Single Family Residential,8312 Kara Creek Rd,Frisco,75036,750000,5,4,Phillips Creek Ranch Ph 2,3934,8712,2014,191,175,14527310,33.1477744,-96.8866458
5/1/2021,Single Family Residential,8574 Marion Dr,Frisco,75036,469990,5,3.5,Heritage Village Ph 2,3319,6098,2006,142,50,14555232,33.1498811,-96.8667012
3/1/2022,Single Family Residential,8177 Pitkin Rd,Frisco,75036,910000,4,3.5,Phillips Creek Ranch Waterton,3880,8973,2015,235,192,14752670,33.146332,-96.888229
11/1/2021,Single Family Residential,2100 Copperfield Ct,Frisco,75036,439900,3,3,Westfalls Village Ph 1,4152,13024,1999,106,,14687221,33.1517962,-96.8731951
4/1/2021,Single Family Residential,1895 Granite Rapids Dr,Frisco,75036,374999,4,3,Westfalls Village Ph 5,2613,7187,2000,144,42,14541966,33.1451152,-96.8747735
6/1/2021,Single Family Residential,8297 Kara Creek Rd,Frisco,75036,775000,5,4.5,Phillips Creek Ranch Ph 2,4136,9104,2013,187,175,14560461,33.147439,-96.887228
5/1/2022,Single Family Residential,8323 Albritton Dr,Frisco,75036,700000,4,3.5,Westfalls Village Ph 3,3916,7928,2004,179,54,20031109,33.1472121,-96.8758557
4/1/2022,Single Family Residential,1440 Gleneagle Ln,Frisco,75036,589000,5,3,Waterford Falls Ph Two A,2862,7362,2002,206,41,14763025,33.1496663,-96.8793176
8/1/2021,Single Family Residential,7961 Staley Dr,Frisco,75036,570000,4,3.5,Heritage Village Ph 1,3811,9583,2002,150,50,14615485,33.144593,-96.868583
9/1/2021,Single Family Residential,8384 Kingston Ln,Frisco,75036,535000,4,3.5,Windsor Place Ph 2,3499,8189,2004,153,18,14657642,33.1482615,-96.8819192
8/1/2022,Single Family Residential,2362 Angel Falls Dr,Frisco,75036,735000,4,3.5,Heritage Village Ph 2,3612,8538,2003,203,50,20124696,33.146337,-96.870621
5/1/2022,Single Family Residential,1523 Marble Falls Dr,Frisco,75036,474990,4,2,Westfalls Village Ph 4,2217,9148,2000,214,42,20028676,33.1469766,-96.8785373
5/1/2021,Single Family Residential,8180 Nicholson Dr,Frisco,75036,405000,4,3.5,Heritage Village Ph 1,2626,6316,2005,154,54,14561348,33.1464968,-96.8650464
7/1/2021,Single Family Residential,8098 Palisades Dr,Frisco,75036,439990,4,3,Westfalls Village Ph 5,2900,8102,2000,152,63,14591664,33.145964,-96.87404
5/1/2022,Single Family Residential,8131 Otis Dr,Frisco,75036,875000,5,4,Phillips Creek Ranch Ph 2,3300,7187,2014,265,185,20033082,33.1460334,-96.8842941
3/1/2021,Single Family Residential,8720 Broken Bend Ln,Frisco,75036,599900,5,4,Westfalls Village Ph 1,3847,9932,2001,156,50,14519590,33.1509087,-96.8706603
4/1/2021,Single Family Residential,1398 Forest Oaks Ct,Frisco,75036,330000,3,2,Waterford Falls,1815,5968,2000,182,41,14547703,33.1528365,-96.8801302
3/1/2021,Single Family Residential,7408 Big Buckle Dr,Frisco,75036,790000,5,5.5,Phillips Creek Ranch Riverton,4450,10890,2021,178,182,14446223,33.140481,-96.8694872
7/1/2021,Single Family Residential,8539 Robertson Dr,Frisco,75036,390000,3,2,Heritage Village Ph 2,2008,6055,2005,194,50,14591273,33.1492987,-96.8681466
5/1/2021,Single Family Residential,8493 Plymouth Ln,Frisco,75036,489000,4,2.5,Windsor Place Ph 2,3152,7362,2005,155,18,14547002,33.1492698,-96.8842214
4/1/2021,Single Family Residential,2171 Prospect Dr,Frisco,75036,1000000,4,4.5,Phillips Creek Ranch Riverton,4528,10803,2016,221,182,14517575,33.1360022,-96.8730066
6/1/2021,Single Family Residential,1839 Darnell Cir,Frisco,75036,550000,4,3.5,Westfalls Village Ph 2,3704,8015,2000,148,50,14590703,33.151217,-96.875415
5/1/2022,Single Family Residential,2712 Berkley Ln,Frisco,75036,905000,5,4,Wynngate,4734,8407,2007,191,42,20009943,33.1427459,-96.8664708
1/1/2022,Single Family Residential,7244 Rawlins Ln,Frisco,75036,935000,5,4,Pearson Farms Ph 02,4918,8407,2008,190,60,14730169,33.1393175,-96.868472
9/1/2021,Single Family Residential,7286 Nichols Trl,Frisco,75036,1000000,5,5.5,Phillips Creek Ranch Ph 1,4941,10193,2014,202,182,14634347,33.1393431,-96.8742635
11/1/2021,Single Family Residential,8001 Dunafan Ct,Frisco,75036,535000,3,3,Heritage Village Ph 2,3285,8756,2004,163,50,14701229,33.145326,-96.8735931
7/1/2021,Single Family Residential,1833 Dowelling Dr,Frisco,75036,599000,5,3.5,Westfalls Village Ph 3,3698,8233,2005,162,50,14606752,33.1503758,-96.8759604
